"Date","Price","Open","High","Low","Vol.","Change %"
"06/24/2026","132.10","133.60","133.60","132.00","3.04M","-1.05%"
"06/23/2026","133.50","136.00","136.20","133.50","3.70M","-1.69%"
"06/22/2026","135.80","136.98","136.99","135.75","3.87M","-0.66%"
"06/21/2026","136.70","136.90","137.07","136.02","956.67K","-0.22%"
"06/17/2026","137.00","134.00","137.00","133.54","9.83M","2.70%"
"06/16/2026","133.40","134.00","134.20","133.03","3.58M","-1.00%"
"06/15/2026","134.75","135.00","136.10","134.60","6.19M","-0.01%"
"06/14/2026","134.76","134.50","135.70","134.50","4.25M","2.33%"
"06/11/2026","131.69","130.50","132.16","130.00","3.64M","0.49%"
"06/10/2026","131.05","132.95","133.50","131.00","4.18M","-1.44%"
"06/09/2026","132.97","130.70","132.98","130.70","3.60M","2.21%"
"06/08/2026","130.10","131.80","132.20","129.80","5.54M","-1.73%"
"06/07/2026","132.39","131.90","132.45","131.30","1.37M","-0.08%"
"06/04/2026","132.50","132.05","132.60","131.30","2.74M","0.49%"
"06/03/2026","131.85","133.01","133.69","131.80","2.55M","-0.53%"
"06/02/2026","132.55","132.05","133.80","132.05","5.26M","0.61%"
"06/01/2026","131.75","135.00","135.50","131.67","9.83M","-0.94%"
"05/25/2026","133.00","136.25","136.80","133.00","15.55M","-2.21%"
"05/24/2026","136.00","132.50","136.49","132.50","3.58M","3.42%"
"05/21/2026","131.50","132.23","132.96","131.50","1.73M","-0.17%"
"05/20/2026","131.72","133.60","134.00","131.54","4.26M","-1.34%"
"05/19/2026","133.51","132.00","133.69","132.00","3.76M","1.52%"
"05/18/2026","131.51","133.05","133.60","131.51","3.09M","-1.12%"
"05/17/2026","133.00","134.19","134.40","133.00","2.26M","-1.12%"
"05/14/2026","134.51","136.27","136.40","134.35","4.85M","-1.43%"
"05/13/2026","136.46","139.99","139.99","135.35","7.48M","-2.54%"
"05/12/2026","140.01","143.32","144.00","139.25","9.33M","-2.09%"
"05/11/2026","143.00","143.55","144.93","142.70","5.22M","-0.36%"
"05/10/2026","143.51","142.00","143.51","141.75","1.47M","1.35%"
"05/06/2026","141.60","139.10","143.00","139.05","6.70M","2.46%"
"05/05/2026","138.20","135.11","138.30","133.60","3.88M","2.29%"
"05/04/2026","135.11","137.00","137.74","135.10","1.31M","-0.65%"
"05/03/2026","136.00","135.26","136.90","134.90","1.42M","0.74%"
"04/30/2026","135.00","138.00","138.00","135.00","3.21M","-2.17%"
"04/29/2026","138.00","137.45","138.00","136.70","2.05M","0.65%"
"04/28/2026","137.11","140.00","140.00","137.11","3.27M","-1.36%"
"04/27/2026","139.00","137.70","140.70","137.70","3.22M","1.02%"
"04/26/2026","137.60","138.10","138.25","137.10","733.37K","-0.29%"
"04/23/2026","138.00","136.34","139.10","136.00","2.95M","1.26%"
"04/22/2026","136.28","139.10","139.50","136.28","2.74M","-1.96%"
"04/21/2026","139.00","139.75","139.98","138.43","2.61M","-0.50%"
"04/20/2026","139.70","141.28","141.28","137.50","4.31M","-1.62%"
"04/19/2026","142.00","142.05","144.00","142.00","2.20M","1.43%"
"04/16/2026","140.00","138.00","140.00","138.00","12.29M","1.82%"
"04/15/2026","137.50","134.50","137.50","134.20","8.96M","2.62%"
"04/14/2026","133.99","130.12","134.00","130.12","4.80M","3.55%"
"04/12/2026","129.40","127.75","129.40","129.40","5.91M","0.00%"
"04/09/2026","129.40","127.45","130.98","126.40","5.91M","1.29%"
"04/08/2026","127.75","126.01","128.17","125.43","6.67M","4.71%"
"04/07/2026","122.00","122.50","123.50","122.00","4.58M","-4.51%"
"04/06/2026","127.76","127.00","128.50","126.40","3.13M","0.68%"
"04/05/2026","126.90","124.94","127.00","124.35","1.78M","2.34%"
"04/02/2026","124.00","123.46","125.00","122.10","2.44M","-0.63%"
"04/01/2026","124.79","125.00","126.30","123.21","7.53M","3.13%"
"03/31/2026","121.00","119.80","123.55","119.70","6.24M","1.01%"
"03/30/2026","119.79","123.80","124.70","119.50","5.40M","-3.08%"
"03/29/2026","123.60","124.21","124.68","123.15","1.42M","-1.12%"
"03/26/2026","125.00","126.29","126.40","125.00","3.35M","-0.79%"
"03/25/2026","126.00","124.50","127.58","124.30","6.41M","1.53%"
"03/24/2026","124.10","127.50","127.99","124.10","9.11M","-4.32%"
"03/18/2026","129.70","121.50","129.70","121.30","10.02M","8.53%"
"03/17/2026","119.51","117.70","121.00","117.70","3.92M","1.97%"
"03/16/2026","117.20","120.70","121.28","116.50","5.37M","-1.35%"
"03/15/2026","118.80","122.02","122.85","118.30","2.27M","-2.62%"
