"Date","Price","Open","High","Low","Vol.","Change %"
"06/24/2026","6,008.38","6,010.74","6,034.10","5,973.45","123.67M","-0.04%"
"06/23/2026","6,010.74","6,103.24","6,129.73","6,006.66","156.79M","-1.52%"
"06/22/2026","6,103.24","6,136.90","6,157.79","6,100.65","161.17M","-0.55%"
"06/21/2026","6,136.90","6,090.79","6,154.98","6,098.75","195.86M","0.76%"
"06/17/2026","6,090.79","6,081.27","6,114.67","6,080.96","260.69M","0.16%"
"06/16/2026","6,081.27","6,065.59","6,098.70","6,053.65","232.09M","0.26%"
"06/15/2026","6,065.59","6,050.84","6,104.31","6,053.19","348.07M","0.24%"
"06/14/2026","6,050.84","5,905.66","6,067.68","6,012.36","359.01M","2.46%"
"06/11/2026","5,905.66","5,996.70","6,015.89","5,888.39","235.01M","-1.52%"
"06/10/2026","5,996.70","6,095.52","6,150.67","5,996.70","381.82M","-1.62%"
"06/09/2026","6,095.52","6,065.64","6,129.02","6,076.67","256.20M","0.49%"
"06/08/2026","6,065.64","6,029.38","6,090.11","5,993.74","518.33M","0.60%"
"06/07/2026","6,029.38","6,087.18","6,078.85","6,014.21","555.83M","-0.95%"
"06/04/2026","6,087.18","6,057.25","6,101.14","6,062.77","329.45M","0.49%"
"06/03/2026","6,057.25","6,054.34","6,118.60","6,019.48","287.34M","0.05%"
"06/02/2026","6,054.34","5,992.69","6,057.36","5,998.42","237.78M","1.03%"
"06/01/2026","5,992.69","5,883.13","5,992.69","5,908.77","234.97M","1.86%"
"05/25/2026","5,883.13","5,872.01","5,889.81","5,849.13","183.29M","0.19%"
"05/24/2026","5,872.01","5,800.02","5,885.46","5,815.27","181.05M","1.24%"
"05/21/2026","5,800.02","5,784.63","5,809.24","5,761.06","128.36M","0.27%"
"05/20/2026","5,784.63","5,904.31","5,929.25","5,784.63","222.39M","-2.03%"
"05/19/2026","5,904.31","5,859.55","5,910.89","5,861.95","176.57M","0.76%"
"05/18/2026","5,859.55","5,937.68","5,937.87","5,859.55","234.26M","-1.32%"
"05/17/2026","5,937.68","6,021.82","6,031.42","5,933.36","215.62M","-1.40%"
"05/14/2026","6,021.82","6,021.45","6,048.40","5,997.80","256.49M","0.01%"
"05/13/2026","6,021.45","6,031.72","6,053.17","5,995.87","235.13M","-0.17%"
"05/12/2026","6,031.72","6,036.67","6,056.38","6,007.21","271.83M","-0.08%"
"05/11/2026","6,036.67","5,978.55","6,036.67","5,985.37","320.63M","0.97%"
"05/10/2026","5,978.55","5,876.93","5,978.55","5,898.83","328.81M","1.73%"
"05/06/2026","5,876.93","5,818.97","5,904.71","5,827.75","299.86M","1.00%"
"05/05/2026","5,818.97","5,820.66","5,838.95","5,755.46","285.00M","-0.03%"
"05/04/2026","5,820.66","5,853.21","5,874.07","5,795.12","324.91M","-0.56%"
"05/03/2026","5,853.21","5,758.92","5,853.21","5,770.87","291.91M","1.64%"
"04/30/2026","5,758.92","5,761.27","5,812.70","5,748.24","307.20M","-0.04%"
"04/29/2026","5,761.27","5,738.28","5,778.91","5,736.28","310.35M","0.40%"
"04/28/2026","5,738.28","5,743.69","5,763.51","5,735.75","383.70M","-0.09%"
"04/27/2026","5,743.69","5,708.10","5,749.07","5,691.62","298.32M","0.62%"
"04/26/2026","5,708.10","5,697.00","5,742.63","5,694.66","240.94M","0.19%"
"04/23/2026","5,697.00","5,681.06","5,713.30","5,688.07","332.99M","0.28%"
"04/22/2026","5,681.06","5,609.26","5,694.52","5,613.24","429.67M","1.28%"
"04/21/2026","5,609.26","5,566.13","5,617.82","5,575.84","318.04M","0.77%"
"04/20/2026","5,566.13","5,624.19","5,607.83","5,553.14","253.33M","-1.03%"
"04/19/2026","5,624.19","5,588.38","5,635.49","5,606.29","265.67M","0.64%"
"04/16/2026","5,588.38","5,571.55","5,634.30","5,570.41","329.23M","0.30%"
"04/15/2026","5,571.55","5,501.68","5,575.17","5,511.05","498.26M","1.27%"
"04/14/2026","5,501.68","5,455.99","5,510.82","5,461.59","318.07M","0.84%"
"04/12/2026","5,455.99","5,457.35","5,455.99","5,455.99","349.96M","0.00%"
"04/09/2026","5,455.99","5,457.35","5,480.14","5,444.93","349.96M","-0.02%"
"04/08/2026","5,457.35","5,368.21","5,460.69","5,402.10","532.43M","1.66%"
"04/07/2026","5,368.21","5,403.98","5,416.35","5,362.48","244.79M","-0.66%"
"04/06/2026","5,403.98","5,367.53","5,422.96","5,370.95","246.87M","0.68%"
"04/05/2026","5,367.53","5,313.12","5,375.11","5,317.47","210.91M","1.02%"
"04/02/2026","5,313.12","5,301.67","5,340.26","5,286.51","214.04M","0.22%"
"04/01/2026","5,301.67","5,240.75","5,307.57","5,248.00","172.36M","1.16%"
"03/31/2026","5,240.75","5,182.89","5,240.75","5,174.29","178.70M","1.12%"
"03/30/2026","5,182.89","5,255.07","5,268.61","5,164.15","168.97M","-1.37%"
"03/29/2026","5,255.07","5,295.39","5,311.66","5,221.54","158.76M","-0.76%"
"03/26/2026","5,295.39","5,347.49","5,363.93","5,295.39","155.15M","-0.97%"
"03/25/2026","5,347.49","5,350.54","5,377.14","5,337.07","166.77M","-0.06%"
"03/24/2026","5,350.54","5,300.92","5,369.53","5,316.89","212.26M","0.94%"
"03/18/2026","5,300.92","5,251.10","5,300.92","5,253.08","224.86M","0.95%"
"03/17/2026","5,251.10","5,208.76","5,274.46","5,212.08","145.79M","0.81%"
"03/16/2026","5,208.76","5,303.64","5,325.64","5,194.19","157.66M","-1.79%"
"03/15/2026","5,303.64","5,344.51","5,369.64","5,296.57","156.42M","-0.76%"
"03/12/2026","5,344.51","5,343.12","5,405.98","5,336.91","432.28M","0.03%"
"03/11/2026","5,343.12","5,286.91","5,350.07","5,297.61","164.14M","1.06%"
"03/10/2026","5,286.91","5,259.52","5,286.91","5,243.98","235.81M","0.52%"
"03/09/2026","5,259.52","5,261.02","5,331.59","5,222.38","330.28M","-0.03%"
"03/08/2026","5,261.02","5,156.43","5,288.47","5,212.79","269.96M","2.03%"
"03/05/2026","5,156.43","5,114.85","5,172.53","5,130.22","161.80M","0.81%"
"03/04/2026","5,114.85","5,094.87","5,159.48","5,056.42","229.94M","0.39%"
"03/03/2026","5,094.87","5,056.97","5,108.34","5,009.36","207.12M","0.75%"
"03/02/2026","5,056.97","5,046.51","5,099.53","5,031.33","190.64M","0.21%"
"03/01/2026","5,046.51","5,155.45","5,050.40","4,817.17","184.09M","-2.11%"
"02/26/2026","5,155.45","5,108.91","5,158.02","5,084.50","190.02M","0.91%"
"02/25/2026","5,108.91","5,217.89","5,228.86","5,052.60","286.22M","-2.09%"
"02/24/2026","5,217.89","5,247.71","5,275.13","5,205.71","323.52M","-0.57%"
"02/23/2026","5,247.71","5,107.07","5,247.71","5,106.56","269.47M","2.75%"
"02/22/2026","5,107.07","5,208.39","5,234.83","5,072.15","163.81M","-1.95%"
"02/19/2026","5,208.39","5,354.58","5,372.84","5,204.61","231.18M","-2.73%"
"02/18/2026","5,354.58","5,312.66","5,376.57","5,326.60","308.29M","0.79%"
"02/17/2026","5,312.66","5,245.06","5,323.38","5,230.28","365.06M","1.29%"
"02/16/2026","5,245.06","5,292.18","5,337.15","5,239.34","399.43M","-0.89%"
"02/15/2026","5,292.18","5,148.04","5,292.18","5,157.86","418.39M","2.80%"
"02/12/2026","5,148.04","5,108.36","5,150.36","5,088.23","351.22M","0.78%"
"02/11/2026","5,108.36","5,159.65","5,169.46","5,099.92","244.91M","-0.99%"
"02/10/2026","5,159.65","5,134.39","5,161.98","5,132.59","434.32M","0.49%"
"02/09/2026","5,134.39","5,121.67","5,153.75","5,111.90","289.09M","0.25%"
"02/08/2026","5,121.67","5,013.89","5,129.98","5,026.43","322.96M","2.15%"
"02/05/2026","5,013.89","5,011.89","5,027.49","4,960.88","186.60M","0.04%"
"02/04/2026","5,011.89","5,003.95","5,029.56","5,005.69","234.95M","0.16%"
"02/03/2026","5,003.95","4,900.46","5,005.96","4,902.42","246.85M","2.11%"
"02/02/2026","4,900.46","4,867.78","4,900.46","4,837.29","159.64M","0.67%"
