"Date","Price","Open","High","Low","Vol.","Change %"
"06/24/2026","176.92","180.00","180.00","175.60","40.66K","-1.16%"
"06/23/2026","179.00","180.00","183.50","174.00","124.20K","0.94%"
"06/22/2026","177.34","176.15","178.50","173.00","63.23K","0.68%"
"06/21/2026","176.15","185.02","188.85","172.20","174.07K","-4.70%"
"06/17/2026","184.84","183.70","198.00","178.00","333.94K","1.56%"
"06/16/2026","182.00","172.98","188.50","172.98","326.90K","6.63%"
"06/15/2026","170.69","160.00","179.89","160.00","430.82K","7.53%"
"06/14/2026","158.73","152.01","161.99","150.51","285.24K","4.43%"
"06/11/2026","152.00","147.50","152.00","144.00","118.00K","2.64%"
"06/10/2026","148.09","150.00","153.90","147.00","194.36K","-1.64%"
"06/09/2026","150.56","135.50","154.00","135.00","1.07M","11.53%"
"06/08/2026","135.00","135.50","136.45","132.15","132.02K","-0.07%"
"06/07/2026","135.09","134.50","136.90","134.01","45.69K","0.08%"
"06/04/2026","134.98","136.36","137.90","133.10","140.53K","-0.99%"
"06/03/2026","136.33","134.00","137.00","133.10","76.20K","2.50%"
"06/02/2026","133.01","133.01","135.00","132.00","142.18K","0.05%"
"06/01/2026","132.95","132.00","133.98","131.50","21.42K","0.02%"
"05/25/2026","132.92","131.98","133.48","130.01","38.62K","0.71%"
"05/24/2026","131.98","132.00","133.50","131.71","19.35K","0.13%"
"05/21/2026","131.81","133.00","133.95","131.71","46.16K","-0.87%"
"05/20/2026","132.97","134.90","134.90","132.50","19.13K","-0.81%"
"05/19/2026","134.05","134.44","135.00","133.16","22.38K","-0.31%"
"05/18/2026","134.47","135.00","135.00","132.06","60.92K","-0.39%"
"05/17/2026","135.00","136.00","137.50","132.10","81.07K","-0.85%"
"05/14/2026","136.16","137.00","139.50","135.93","147.01K","0.17%"
"05/13/2026","135.93","134.01","136.90","133.01","127.41K","0.88%"
"05/12/2026","134.75","132.06","134.75","131.20","85.79K","1.88%"
"05/11/2026","132.26","133.90","134.00","132.10","34.45K","-1.00%"
"05/10/2026","133.60","133.00","134.00","132.59","64.40K","0.56%"
"05/06/2026","132.85","132.25","134.50","132.00","51.15K","0.45%"
"05/05/2026","132.25","131.67","136.90","130.52","200.42K","0.46%"
"05/04/2026","131.65","136.00","136.00","130.60","107.44K","-2.11%"
"05/03/2026","134.49","135.00","136.80","132.50","139.33K","2.30%"
"04/30/2026","131.47","133.94","133.94","131.00","24.38K","-0.63%"
"04/29/2026","132.30","133.51","134.50","132.00","108.88K","-0.48%"
"04/28/2026","132.94","134.00","134.00","132.00","50.91K","0.51%"
"04/27/2026","132.27","132.00","134.50","131.22","35.38K","0.95%"
"04/26/2026","131.02","132.42","136.00","128.05","272.79K","-1.06%"
"04/23/2026","132.42","130.03","133.00","130.00","40.25K","1.09%"
"04/22/2026","130.99","132.00","132.00","130.00","250.85K","-1.22%"
"04/21/2026","132.61","127.10","133.75","126.55","367.66K","4.34%"
"04/20/2026","127.09","127.49","128.89","126.27","73.50K","0.41%"
"04/19/2026","126.57","127.30","128.50","126.01","70.16K","-0.53%"
"04/16/2026","127.25","128.99","134.00","126.62","280.10K","-0.22%"
"04/15/2026","127.53","126.52","129.48","126.52","160.68K","1.21%"
"04/14/2026","126.00","123.00","133.30","121.01","405.09K","2.44%"
"04/12/2026","123.00","119.00","123.00","123.00","88.79K","0.00%"
"04/09/2026","123.00","119.00","123.70","117.01","88.79K","3.36%"
"04/08/2026","119.00","114.11","121.00","114.11","103.41K","4.29%"
"04/07/2026","114.11","117.00","117.45","114.00","39.30K","-1.69%"
"04/06/2026","116.07","114.03","116.75","113.00","35.72K","1.79%"
"04/05/2026","114.03","113.01","115.40","111.49","27.74K","0.90%"
"04/02/2026","113.01","112.00","113.39","111.69","23.14K","0.24%"
"04/01/2026","112.74","112.36","113.39","111.67","4.40K","0.08%"
"03/31/2026","112.65","113.90","114.90","111.56","10.87K","-0.55%"
"03/30/2026","113.27","112.11","114.00","110.00","32.88K","1.03%"
"03/29/2026","112.11","111.51","113.60","111.25","26.51K","0.85%"
"03/26/2026","111.17","115.30","116.95","111.00","33.28K","-3.32%"
"03/25/2026","114.99","114.94","115.94","113.70","15.00K","0.09%"
"03/24/2026","114.89","117.04","119.99","113.26","23.02K","-1.41%"
"03/18/2026","116.53","120.90","120.90","115.00","60.77K","-1.02%"
"03/17/2026","117.73","124.90","124.90","116.00","122.72K","-6.93%"
"03/16/2026","126.49","113.50","128.28","110.49","55.09K","12.22%"
"03/15/2026","112.72","110.30","118.80","110.30","104.01K","3.77%"
"03/12/2026","108.62","109.50","110.78","108.10","5.27K","0.18%"
"03/11/2026","108.42","110.00","111.00","108.25","2.23K","0.00%"
"03/10/2026","108.42","109.00","110.89","107.99","9.23K","0.99%"
"03/09/2026","107.36","112.00","112.00","106.01","69.46K","-3.52%"
"03/08/2026","111.28","111.30","111.42","110.00","9.62K","-0.04%"
"03/05/2026","111.32","112.50","112.50","110.65","6.50K","0.26%"
"03/04/2026","111.03","112.60","113.50","110.03","7.48K","-0.13%"
"03/03/2026","111.18","113.50","115.00","111.01","7.49K","-0.62%"
"03/02/2026","111.87","112.70","119.00","105.01","28.98K","-1.22%"
"03/01/2026","113.25","103.01","115.99","103.00","38.88K","-3.42%"
"02/26/2026","117.26","105.01","119.92","105.01","102.87K","16.10%"
"02/25/2026","101.00","112.69","112.69","92.55","18.15K","-9.06%"
"02/24/2026","111.06","112.90","112.90","110.11","11.01K","-0.31%"
"02/23/2026","111.40","113.87","114.95","111.00","7.32K","-1.63%"
"02/22/2026","113.25","114.00","115.60","112.01","5.89K","-0.21%"
"02/19/2026","113.49","115.65","116.40","113.01","7.21K","-1.48%"
"02/18/2026","115.20","116.30","116.30","115.11","6.28K","-0.45%"
"02/17/2026","115.72","116.40","116.40","115.16","14.67K","-0.05%"
"02/16/2026","115.78","115.88","116.50","115.50","19.82K","-0.27%"
"02/15/2026","116.09","117.00","117.36","115.70","7.82K","0.09%"
"02/12/2026","115.98","116.67","117.00","115.70","13.92K","-0.58%"
"02/11/2026","116.66","117.37","117.37","115.70","8.11K","0.10%"
"02/10/2026","116.54","117.10","117.49","116.00","8.04K","-0.23%"
