"Date","Price","Open","High","Low","Vol.","Change %"
"06/24/2026","27.56","27.60","27.78","27.40","817.73K","-0.07%"
"06/23/2026","27.58","28.16","28.17","27.53","879.29K","-1.75%"
"06/22/2026","28.07","28.00","28.07","27.75","658.98K","0.43%"
"06/21/2026","27.95","28.20","28.39","27.80","1.22M","-1.10%"
"06/17/2026","28.26","28.30","28.50","28.16","1.34M","-0.46%"
"06/16/2026","28.39","28.85","28.86","28.20","1.16M","-1.42%"
"06/15/2026","28.80","28.74","28.98","28.53","5.40M","0.38%"
"06/14/2026","28.69","28.00","28.80","27.90","1.06M","4.33%"
"06/11/2026","27.50","27.75","27.75","27.06","1.00M","-1.08%"
"06/10/2026","27.80","28.10","28.16","27.76","1.50M","-1.03%"
"06/09/2026","28.09","28.40","28.60","27.90","1.45M","-1.06%"
"06/08/2026","28.39","28.75","28.75","28.16","21.11M","-1.97%"
"06/07/2026","28.96","29.00","29.08","28.61","694.95K","-0.41%"
"06/04/2026","29.08","29.15","29.25","28.90","1.88M","-0.10%"
"06/03/2026","29.11","29.33","29.33","28.80","1.43M","-0.31%"
"06/02/2026","29.20","29.10","29.40","28.95","3.69M","0.34%"
"06/01/2026","29.10","28.92","29.15","28.79","1.02M","0.80%"
"05/25/2026","28.87","28.89","29.00","28.50","791.87K","0.07%"
"05/24/2026","28.85","28.18","29.00","28.15","1.67M","2.52%"
"05/21/2026","28.14","27.96","28.15","27.49","1.46M","1.52%"
"05/20/2026","27.72","28.13","28.19","27.55","935.21K","-1.00%"
"05/19/2026","28.00","28.00","28.20","27.87","1.38M","0.50%"
"05/18/2026","27.86","27.83","28.29","27.78","2.77M","0.25%"
"05/17/2026","27.79","28.09","28.15","27.75","757.79K","-0.93%"
"05/14/2026","28.05","28.16","28.18","27.79","1.06M","-0.39%"
"05/13/2026","28.16","28.70","28.70","27.75","4.25M","-1.54%"
"05/12/2026","28.60","28.25","28.65","28.11","1.46M","-1.38%"
"05/11/2026","29.00","29.54","29.60","28.91","3.41M","-1.66%"
"05/10/2026","29.49","29.45","29.66","29.40","1.38M","0.85%"
"05/06/2026","29.24","29.50","29.62","29.00","1.77M","-0.34%"
"05/05/2026","29.34","29.48","29.50","28.90","746.51K","-1.21%"
"05/04/2026","29.70","29.88","29.95","29.02","1.19M","-0.27%"
