"Date","Price","Open","High","Low","Vol.","Change %"
"06/24/2026","198.15","200.00","200.00","197.99","2.58K","-0.46%"
"06/23/2026","199.07","201.20","202.00","197.14","2.37K","-1.01%"
"06/22/2026","201.10","204.00","204.49","201.00","5.14K","-0.48%"
"06/21/2026","202.08","202.98","204.76","200.00","1.90K","-0.58%"
"06/17/2026","203.26","205.08","205.09","202.85","1.90K","-0.37%"
"06/16/2026","204.02","205.05","205.75","203.00","6.58K","-0.50%"
"06/15/2026","205.05","205.00","205.05","202.85","11.50K","0.24%"
"06/14/2026","204.55","204.50","207.75","204.00","10.13K","-0.22%"
"06/11/2026","205.00","204.00","205.00","192.01","61.89K","0.33%"
"06/10/2026","204.33","204.84","208.00","204.20","8.14K","-0.39%"
"06/09/2026","205.14","205.00","208.28","204.10","17.48K","0.51%"
"06/08/2026","204.10","206.93","210.00","204.02","14.51K","-0.27%"
"06/07/2026","204.66","205.15","206.97","204.30","6.74K","-0.69%"
"06/04/2026","206.08","207.00","209.40","203.03","3.47K","-0.44%"
"06/03/2026","207.00","208.00","209.98","206.00","5.57K","-0.01%"
"06/02/2026","207.02","209.00","212.46","206.30","5.65K","-0.32%"
"06/01/2026","207.68","213.79","213.79","203.01","4.50K","-0.71%"
"05/25/2026","209.16","212.00","213.79","205.01","4.12K","-1.23%"
"05/24/2026","211.76","213.00","213.80","211.51","4.96K","-0.51%"
"05/21/2026","212.85","212.20","215.00","212.00","2.52K","-0.30%"
"05/20/2026","213.50","213.50","217.96","213.10","3.68K","-2.02%"
"05/19/2026","217.90","218.00","218.50","211.01","11.11K","0.41%"
"05/18/2026","217.01","218.00","219.10","215.10","15.02K","-0.13%"
"05/17/2026","217.30","213.82","217.80","210.51","21.89K","1.65%"
"05/14/2026","213.77","212.99","214.90","211.50","18.77K","0.86%"
"05/13/2026","211.95","212.92","213.16","210.01","107.57K","0.05%"
"05/12/2026","211.85","212.22","213.35","210.00","3.39K","0.05%"
"05/11/2026","211.74","212.00","213.40","209.60","16.58K","0.60%"
"05/10/2026","210.47","214.00","214.00","195.25","53.48K","-1.29%"
"05/06/2026","213.21","214.60","214.90","211.90","59.88K","-0.65%"
"05/05/2026","214.60","211.00","214.90","211.00","12.86K","4.17%"
"05/04/2026","206.01","214.40","214.97","202.10","57.98K","-3.41%"
"05/03/2026","213.28","213.83","214.42","213.00","10.23K","-0.26%"
"04/30/2026","213.83","213.00","214.00","211.60","37.65K","0.71%"
"04/29/2026","212.33","212.00","214.67","211.70","2.84K","0.25%"
"04/28/2026","211.81","214.05","214.40","211.20","9.40K","-1.05%"
"04/27/2026","214.05","214.77","218.00","214.00","13.73K","0.02%"
"04/26/2026","214.01","215.00","215.80","213.03","18.21K","0.35%"
"04/23/2026","213.27","215.50","217.50","213.00","18.14K","-1.66%"
"04/22/2026","216.87","215.99","217.20","214.02","7.90K","0.94%"
"04/21/2026","214.84","216.65","216.65","214.01","11.81K","0.36%"
"04/20/2026","214.07","212.50","216.70","212.50","111.74K","0.76%"
"04/19/2026","212.46","215.45","216.70","210.01","5.46K","-1.24%"
"04/16/2026","215.13","216.50","217.85","214.50","5.76K","-0.67%"
"04/15/2026","216.59","219.00","219.00","216.00","3.23K","-0.01%"
"04/14/2026","216.61","215.69","220.80","215.00","9.40K","0.67%"
"04/12/2026","215.17","218.01","215.17","215.17","14.06K","0.00%"
"04/09/2026","215.17","221.00","221.00","215.11","14.06K","-1.30%"
"04/08/2026","218.01","225.00","226.00","215.10","13.15K","-2.46%"
"04/07/2026","223.51","230.20","230.20","218.00","44.63K","-2.84%"
"04/06/2026","230.05","205.50","239.00","205.50","138.29K","12.22%"
"04/05/2026","205.00","204.90","205.50","202.51","13.71K","0.99%"
"04/02/2026","203.00","202.70","204.99","202.50","292.04K","0.08%"
"04/01/2026","202.83","202.60","205.99","202.06","107.21K","0.00%"
"03/31/2026","202.83","206.50","207.55","202.00","4.24K","-1.98%"
"03/30/2026","206.93","208.00","211.89","205.10","6.86K","-0.82%"
