"Date","Price","Open","High","Low","Vol.","Change %"
"06/24/2026","0.785","0.789","0.803","0.785","9.16M","-0.63%"
"06/23/2026","0.790","0.805","0.805","0.787","10.39M","-1.25%"
"06/22/2026","0.800","0.815","0.817","0.799","13.94M","-1.48%"
"06/21/2026","0.812","0.818","0.821","0.810","14.98M","0.25%"
"06/17/2026","0.810","0.814","0.821","0.808","17.25M","0.00%"
"06/16/2026","0.810","0.798","0.817","0.795","25.33M","1.89%"
"06/15/2026","0.795","0.798","0.804","0.789","11.64M","0.63%"
"06/14/2026","0.790","0.790","0.800","0.789","9.10M","2.20%"
"06/11/2026","0.773","0.790","0.790","0.772","1.17B","-2.15%"
"06/10/2026","0.790","0.816","0.819","0.787","21.06M","-3.19%"
"06/09/2026","0.816","0.820","0.826","0.815","12.05M","0.00%"
"06/08/2026","0.816","0.824","0.827","0.815","15.99M","-0.97%"
"06/07/2026","0.824","0.819","0.834","0.817","30.76M","1.23%"
"06/04/2026","0.814","0.806","0.827","0.806","27.78M","1.37%"
"06/03/2026","0.803","0.792","0.807","0.792","12.45M","1.52%"
"06/02/2026","0.791","0.790","0.795","0.785","7.16M","0.76%"
"06/01/2026","0.785","0.782","0.797","0.778","7.41M","0.90%"
"05/25/2026","0.778","0.780","0.783","0.775","4.24M","0.13%"
"05/24/2026","0.777","0.775","0.780","0.771","5.96M","1.04%"
"05/21/2026","0.769","0.773","0.780","0.766","7.06M","-0.65%"
"05/20/2026","0.774","0.791","0.798","0.773","10.50M","-2.15%"
"05/19/2026","0.791","0.798","0.804","0.790","11.15M","-0.63%"
"05/18/2026","0.796","0.809","0.809","0.796","10.33M","-1.00%"
"05/17/2026","0.804","0.811","0.815","0.804","8.95M","-0.50%"
"05/14/2026","0.808","0.806","0.816","0.803","16.82M","0.75%"
"05/13/2026","0.802","0.806","0.810","0.801","9.15M","-0.25%"
"05/12/2026","0.804","0.812","0.820","0.804","8.28M","-0.62%"
"05/11/2026","0.809","0.808","0.811","0.803","7.51M","0.12%"
"05/10/2026","0.808","0.801","0.811","0.800","7.69M","1.25%"
"05/06/2026","0.798","0.804","0.812","0.798","13.83M","-0.25%"
"05/05/2026","0.800","0.816","0.828","0.794","31.35M","-2.08%"
"05/04/2026","0.817","0.832","0.835","0.815","31.29M","-1.33%"
"05/03/2026","0.828","0.818","0.842","0.817","34.22M","1.47%"
"04/30/2026","0.816","0.822","0.834","0.815","11.61M","-0.61%"
"04/29/2026","0.821","0.805","0.840","0.804","39.40M","2.11%"
"04/28/2026","0.804","0.810","0.813","0.800","11.08M","-0.25%"
"04/27/2026","0.806","0.798","0.817","0.794","21.89M","1.64%"
"04/26/2026","0.793","0.799","0.803","0.792","12.41M","0.38%"
"04/23/2026","0.790","0.784","0.807","0.779","38.33M","1.28%"
"04/22/2026","0.780","0.780","0.787","0.780","12.11M","0.26%"
"04/21/2026","0.778","0.777","0.785","0.777","10.77M","0.39%"
"04/20/2026","0.775","0.786","0.791","0.769","17.25M","-1.27%"
"04/19/2026","0.785","0.768","0.797","0.766","16.96M","2.61%"
"04/16/2026","0.765","0.765","0.771","0.764","13.56M","0.66%"
"04/15/2026","0.760","0.752","0.768","0.750","15.29M","1.33%"
"04/14/2026","0.750","0.750","0.752","0.746","13.91M","0.40%"
"04/12/2026","0.747","0.748","0.747","0.747","4.45M","0.00%"
"04/09/2026","0.747","0.748","0.751","0.746","4.45M","-0.13%"
"04/08/2026","0.748","0.752","0.755","0.748","9.27M","0.27%"
"04/07/2026","0.746","0.750","0.751","0.745","6.24M","-0.13%"
"04/06/2026","0.747","0.752","0.753","0.746","8.46M","-0.27%"
