"Date","Price","Open","High","Low","Vol.","Change %"
"06/24/2026","11.720","11.650","11.800","11.410","5.96M","1.03%"
"06/23/2026","11.600","11.860","12.050","11.600","8.49M","-1.78%"
"06/22/2026","11.810","12.190","12.240","11.780","10.66M","-2.88%"
"06/21/2026","12.160","12.460","12.570","12.100","10.36M","-2.25%"
"06/17/2026","12.440","12.580","12.700","12.380","31.84M","-0.48%"
"06/16/2026","12.500","12.450","12.500","12.200","24.73M","1.30%"
"06/15/2026","12.340","12.100","12.400","11.880","34.64M","2.83%"
"06/14/2026","12.000","11.680","12.050","11.460","27.80M","7.05%"
"06/11/2026","11.210","11.510","11.630","11.110","11.79M","-2.78%"
"06/10/2026","11.530","12.180","12.180","11.530","19.63M","-5.10%"
"06/09/2026","12.150","12.150","12.250","12.000","19.08M","1.17%"
"06/08/2026","12.010","12.120","12.300","11.980","24.72M","-2.36%"
"06/07/2026","12.300","12.120","12.600","12.040","77.95M","0.41%"
"06/04/2026","12.250","11.810","12.380","11.780","70.34M","4.70%"
"06/03/2026","11.700","11.900","11.960","11.520","43.61M","-1.27%"
"06/02/2026","11.850","11.800","12.300","11.790","32.24M","0.59%"
"06/01/2026","11.780","10.800","11.890","10.800","40.18M","12.19%"
"05/25/2026","10.500","10.490","10.570","10.400","1.30M","0.57%"
"05/24/2026","10.440","10.340","10.550","10.260","6.29M","2.45%"
"05/21/2026","10.190","10.020","10.280","10.020","1.70M","1.90%"
"05/20/2026","10.000","10.450","10.500","9.830","3.84M","-4.03%"
"05/19/2026","10.420","10.500","10.680","10.410","5.69M","0.10%"
"05/18/2026","10.410","10.820","10.900","10.410","4.67M","-3.79%"
"05/17/2026","10.820","11.000","11.090","10.810","2.30M","-1.64%"
"05/14/2026","11.000","11.010","11.370","10.700","11.00M","0.00%"
"05/13/2026","11.000","11.180","11.190","10.970","4.22M","-0.90%"
"05/12/2026","11.100","11.080","11.200","10.970","9.55M","0.63%"
"05/11/2026","11.030","11.270","11.390","11.030","13.21M","-1.52%"
"05/10/2026","11.200","10.630","11.270","10.630","27.34M","4.19%"
"05/06/2026","10.750","10.640","10.790","10.600","8.50M","1.80%"
"05/05/2026","10.560","10.650","10.750","10.500","7.64M","-0.85%"
"05/04/2026","10.650","10.820","10.930","10.610","19.85M","-0.93%"
"05/03/2026","10.750","10.520","10.880","10.460","16.06M","2.38%"
"04/30/2026","10.500","10.790","10.840","10.470","11.46M","-2.60%"
"04/29/2026","10.780","10.520","10.800","10.430","15.18M","2.67%"
"04/28/2026","10.500","10.690","10.720","10.460","11.73M","-1.41%"
"04/27/2026","10.650","10.290","10.650","10.150","19.47M","3.50%"
"04/26/2026","10.290","10.480","10.500","10.100","12.74M","-0.48%"
"04/23/2026","10.340","9.930","10.430","9.820","48.67M","4.44%"
"04/22/2026","9.900","9.930","10.100","9.900","37.48M","1.02%"
"04/21/2026","9.800","9.530","9.840","9.530","13.85M","2.83%"
"04/20/2026","9.530","9.590","9.600","9.470","2.99M","-0.63%"
"04/19/2026","9.590","9.670","9.750","9.550","5.85M","0.21%"
"04/16/2026","9.570","9.600","9.700","9.500","12.92M","0.74%"
"04/15/2026","9.500","9.370","9.580","9.330","16.70M","1.60%"
"04/14/2026","9.350","9.250","9.350","9.200","1.89M","0.86%"
"04/12/2026","9.270","9.340","9.270","9.270","512.50K","0.00%"
"04/09/2026","9.270","9.360","9.390","9.240","512.50K","-0.75%"
"04/08/2026","9.340","9.220","9.360","9.220","3.60M","2.75%"
"04/07/2026","9.090","9.290","9.290","9.060","1.47M","-1.73%"
"04/06/2026","9.250","9.300","9.360","9.220","1.49M","-0.54%"
"04/05/2026","9.300","9.200","9.350","9.200","496.28K","0.98%"
"04/02/2026","9.210","9.310","9.310","9.170","333.83K","-0.97%"
"04/01/2026","9.300","9.290","9.300","9.210","338.48K","1.09%"
"03/31/2026","9.200","9.310","9.390","9.100","504.46K","0.00%"
"03/30/2026","9.200","9.400","9.490","9.200","4.46M","-2.23%"
"03/29/2026","9.410","9.200","9.440","9.040","2.94M","2.17%"
"03/26/2026","9.210","9.230","9.290","9.170","537.86K","0.00%"
"03/25/2026","9.210","9.150","9.280","9.100","1.01M","0.88%"
"03/24/2026","9.130","9.110","9.190","9.090","1.19M","0.33%"
"03/18/2026","9.100","9.040","9.180","9.000","1.90M","0.66%"
"03/17/2026","9.040","9.000","9.080","8.920","854.73K","0.44%"
"03/16/2026","9.000","9.130","9.130","8.990","539.12K","-1.42%"
"03/15/2026","9.130","9.200","9.250","9.070","209.80K","-0.33%"
"03/12/2026","9.160","9.230","9.390","9.150","900.93K","-0.65%"
"03/11/2026","9.220","9.250","9.500","9.210","2.82M","0.11%"
"03/10/2026","9.210","8.960","9.230","8.950","1.57M","3.25%"
"03/09/2026","8.920","9.110","9.200","8.880","1.62M","-2.09%"
"03/08/2026","9.110","9.260","9.270","9.070","887.71K","-1.73%"
"03/05/2026","9.270","9.010","9.290","9.010","1.29M","3.00%"
"03/04/2026","9.000","9.050","9.070","8.900","906.23K","-0.55%"
"03/03/2026","9.050","8.800","9.110","8.530","2.70M","2.72%"
"03/02/2026","8.810","8.770","8.890","8.580","1.01M","0.69%"
"03/01/2026","8.750","8.220","8.920","8.200","2.42M","-2.23%"
"02/26/2026","8.950","9.080","9.200","8.940","2.92M","-1.43%"
"02/25/2026","9.080","9.170","9.260","9.000","2.09M","-1.30%"
"02/24/2026","9.200","9.380","9.390","9.200","1.69M","-1.92%"
"02/23/2026","9.380","9.360","9.430","9.180","6.93M","0.43%"
"02/22/2026","9.340","9.500","9.550","9.260","2.15M","-1.16%"
"02/19/2026","9.450","9.790","9.800","9.440","1.83M","-3.57%"
"02/18/2026","9.800","9.810","9.900","9.740","16.31M","0.00%"
"02/17/2026","9.800","9.640","9.850","9.560","9.02M","1.66%"
"02/16/2026","9.640","9.730","9.800","9.630","14.50M","-0.41%"
"02/15/2026","9.680","9.520","9.790","9.520","9.83M","1.89%"
"02/12/2026","9.500","9.620","9.640","9.500","3.17M","-1.04%"
"02/11/2026","9.600","9.700","9.750","9.480","8.05M","-1.03%"
"02/10/2026","9.700","9.800","9.800","9.590","2.82M","-0.51%"
"02/09/2026","9.750","9.570","9.900","9.570","14.58M","2.31%"
"02/08/2026","9.530","9.430","9.720","9.430","9.75M","1.38%"
"02/05/2026","9.400","9.520","9.580","9.360","1.47M","-1.16%"
"02/04/2026","9.510","9.410","9.650","9.410","7.14M","1.28%"
"02/03/2026","9.390","9.070","9.420","9.060","8.25M","3.76%"
"02/02/2026","9.050","9.090","9.100","8.950","4.10M","-0.22%"
"02/01/2026","9.070","9.080","9.150","8.980","2.22M","0.22%"
"01/28/2026","9.050","9.120","9.260","9.050","3.00M","-0.77%"
"01/27/2026","9.120","9.260","9.320","9.120","2.16M","-1.30%"
"01/26/2026","9.240","9.150","9.400","9.060","4.82M","1.54%"
"01/25/2026","9.100","9.230","9.300","9.100","1.62M","-1.62%"
"01/22/2026","9.250","9.280","9.400","9.230","3.10M","-0.75%"
"01/21/2026","9.320","9.350","9.410","9.210","1.29M","-0.11%"
"01/20/2026","9.330","9.250","9.460","9.200","4.28M","-0.53%"
"01/19/2026","9.380","9.160","9.380","9.050","2.45M","2.40%"
"01/18/2026","9.160","8.990","9.160","8.970","1.43M","2.12%"
"01/15/2026","8.970","9.050","9.140","8.950","1.91M","-1.43%"
"01/14/2026","9.100","9.200","9.290","8.940","7.53M","-1.09%"
"01/13/2026","9.200","9.460","9.590","9.150","2.67M","-2.95%"
"01/12/2026","9.480","9.570","9.690","9.460","3.08M","-0.52%"
"01/11/2026","9.530","9.430","9.690","9.400","6.12M","0.42%"
