"Date","Price","Open","High","Low","Vol.","Change %"
"06/24/2026","3.870","3.950","4.080","3.870","2.47M","-2.52%"
"06/23/2026","3.970","3.850","4.030","3.840","2.94M","2.85%"
"06/22/2026","3.860","3.950","3.950","3.850","959.27K","-2.28%"
"06/21/2026","3.950","3.950","4.090","3.940","3.42M","0.51%"
"06/17/2026","3.930","3.670","3.930","3.650","2.72M","7.08%"
"06/16/2026","3.670","3.740","3.750","3.660","443.94K","-1.61%"
"06/15/2026","3.730","3.710","3.760","3.700","374.89K","0.81%"
"06/14/2026","3.700","3.680","3.780","3.680","498.71K","2.21%"
"06/11/2026","3.620","3.690","3.760","3.530","631.53K","-2.16%"
"06/10/2026","3.700","3.830","3.850","3.670","1.16M","-3.39%"
"06/09/2026","3.830","3.870","3.900","3.800","1.45M","0.26%"
"06/08/2026","3.820","3.870","3.920","3.800","1.30M","-1.29%"
"06/07/2026","3.870","3.880","3.950","3.810","1.38M","0.00%"
"06/04/2026","3.870","3.880","3.910","3.840","1.99M","0.78%"
"06/03/2026","3.840","3.810","3.970","3.780","4.64M","2.13%"
"06/02/2026","3.760","3.770","3.800","3.730","2.05M","0.27%"
"06/01/2026","3.750","3.760","3.800","3.700","1.36M","0.54%"
"05/25/2026","3.730","3.890","3.950","3.650","5.71M","-4.11%"
"05/24/2026","3.890","3.920","4.020","3.860","2.87M","1.04%"
"05/21/2026","3.850","3.900","3.970","3.820","2.03M","-1.28%"
"05/20/2026","3.900","4.030","4.170","3.900","4.98M","-2.01%"
"05/19/2026","3.980","4.150","4.220","3.950","11.32M","-3.16%"
"05/18/2026","4.110","3.690","4.230","3.610","21.43M","13.22%"
"05/17/2026","3.630","3.730","3.750","3.630","986.61K","-1.89%"
"05/14/2026","3.700","3.660","3.750","3.650","2.06M","1.37%"
"05/13/2026","3.650","3.650","3.680","3.640","591.38K","0.27%"
"05/12/2026","3.640","3.660","3.680","3.630","887.50K","0.00%"
"05/11/2026","3.640","3.700","3.720","3.640","2.67M","-1.09%"
"05/10/2026","3.680","3.680","3.760","3.670","1.93M","0.27%"
"05/06/2026","3.670","3.690","3.770","3.650","3.43M","0.55%"
